"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,76,60,"TT",12.0068854616009
0.3,76,60,"TT",13.5361288167939
0.3,76,60,"TT",12.566240961737
0.3,76,60,"TT",13.0383263984282
0.3,76,60,"TT",11.5626793165325
0.3,76,60,"TT",11.218174036336
0.3,76,60,"TT",10.8226910716108
0.3,76,60,"TT",13.1286862298058
0.3,76,60,"TT",10.411715459674
0.3,76,60,"TT",12.4091684406903
0.3,76,60,"TT",11.7253523166523
0.3,76,60,"TT",12.6782378113342
0.3,76,60,"TT",11.0351772333661
0.3,76,60,"TT",10.0863551746256
0.3,76,60,"TT",11.5405418544778
0.3,76,60,"TT",13.4480181840976
0.3,76,60,"TT",10.9394703323719
0.3,76,60,"TT",9.99474181344875
0.3,76,60,"TT",13.0080224910412
0.3,76,60,"TT",11.9807850428842
0.3,76,60,"TT",10.8248944580738
0.3,76,60,"TT",11.6553681173038
0.3,76,60,"TT",10.7007047858499
0.3,76,60,"TT",9.93470620806208
0.3,76,60,"TT",13.8549509335459
0.3,76,60,"TT",12.5447087947565
0.3,76,60,"TT",11.0319424938754
0.3,76,60,"TT",11.8764037604994
0.3,76,60,"TT",11.9739132362298
0.3,76,60,"TT",9.88407994381159
0.3,76,60,"TT",12.291458279042
0.3,76,60,"TT",13.2874178338739
0.3,76,60,"TT",10.913881839636
0.3,76,60,"TT",11.7798218373334
0.3,76,60,"TT",10.6550221078751
0.3,76,60,"TT",11.7202504539535
0.3,76,60,"TT",11.4865964265191
0.3,76,60,"TT",11.2915863346627
0.3,76,60,"TT",12.4385240176553
0.3,76,60,"TT",12.0642498984433
0.3,76,60,"TT",12.1919225239538
0.3,76,60,"TT",12.3039522812555
0.3,76,60,"TT",11.1014381340987
0.3,76,60,"TT",12.8515555099876
0.3,76,60,"TT",11.9436646750814
0.3,76,60,"TT",11.4873811967348
0.3,76,60,"TT",10.6369688784867
0.3,76,60,"TT",11.4906975479364
0.3,76,60,"TT",11.3892724313119
0.3,76,60,"TT",10.3130930762625
0.3,76,60,"TT",10.907604838907
0.3,76,60,"TT",8.75302670319876
0.3,76,60,"TT",11.3470930937049
0.3,76,60,"TT",13.0827026442695
0.3,76,60,"TT",12.5256521273623
0.3,76,60,"TT",10.8820007417012
0.3,76,60,"TT",10.6784319121838
0.3,76,60,"TT",12.7119293090546
0.3,76,60,"TT",11.4569824990282
0.3,76,60,"TT",10.4093747094648
0.3,76,60,"TT",11.8402947531053
0.3,76,60,"TT",12.4213195935617
0.3,76,60,"TT",9.70932746314668
0.3,76,60,"TT",11.389989582829
0.3,76,60,"TT",11.5612136312742
0.3,76,60,"TT",11.3488262258469
0.3,76,60,"TT",12.2938565101512
0.3,76,60,"TT",12.9460355017856
0.3,76,60,"TT",12.0729679045107
0.3,76,60,"TT",11.5397484777348
0.3,76,60,"TT",12.7891707495794
0.3,76,60,"TT",11.0153938996456
0.3,76,60,"TT",10.8879699282702
0.3,76,60,"TT",12.912898354402
0.3,76,60,"TT",12.0519047503905
0.3,76,60,"TT",12.3588396292652
0.3,76,60,"TT",12.5616526941081
0.3,76,60,"TT",11.0963050101225
0.3,76,60,"TT",10.3260918900122
0.3,76,60,"TT",12.0876864026943
0.3,76,60,"TT",10.4620196598698
0.3,76,60,"TT",13.0224287654463
0.3,76,60,"TT",10.8991542637357
0.3,76,60,"TT",10.6547343420425
0.3,76,60,"TT",11.5123472315274
0.3,76,60,"TT",11.697916150232
0.3,76,60,"TT",12.1750057896058
0.3,76,60,"TT",13.0844947930373
0.3,76,60,"TT",8.97553134650512
0.3,76,60,"TT",10.9442836953461
0.3,76,60,"TT",10.5055392075429
0.3,76,60,"TT",11.9956153148613
0.3,76,60,"TT",10.9908169112949
0.3,76,60,"TT",9.95884742161949
0.3,76,60,"TT",10.6855597517655
0.3,76,60,"TT",12.7874319226005
0.3,76,60,"TT",13.1473394553192
0.3,76,60,"TT",11.8782105748369
0.3,76,60,"TT",10.7943364642009
0.3,76,60,"TT",11.4506936595793
