"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,73,65,"TT",11.4612257272879
0.3,85,65,"TT",11.4526777252905
0.3,79,55,"TT",10.7523274241554
0.3,79,75,"TT",12.8444299169978
0.3,73,65,"TT",9.29226652761953
0.3,85,65,"TT",11.3000471653187
0.3,79,55,"TT",12.8593622791402
0.3,79,75,"TT",9.03455280758007
0.3,73,65,"TT",11.5881400164468
0.3,85,65,"TT",11.7610552200236
0.3,79,55,"TT",12.194877007934
0.3,79,75,"TT",9.9793415012262
0.3,73,65,"TT",10.1004474004119
0.3,85,65,"TT",9.94511618134326
0.3,79,55,"TT",10.7480699207246
0.3,79,75,"TT",10.9350017809218
0.3,73,65,"TT",11.3076287731829
0.3,85,65,"TT",10.649233449613
0.3,79,55,"TT",11.1429230486415
0.3,79,75,"TT",9.97459448784835
0.3,73,65,"TT",11.0799538640045
0.3,85,65,"TT",8.88440888076757
0.3,79,55,"TT",11.6163152630019
0.3,79,75,"TT",11.2131812038605
0.3,73,65,"TT",10.9674482140029
0.3,85,65,"TT",11.1159281334404
0.3,79,55,"TT",11.80543533391
0.3,79,75,"TT",9.13347402551647
0.3,73,65,"TT",10.4836089706029
0.3,85,65,"TT",8.89511882987195
0.3,79,55,"TT",10.7860598393534
0.3,79,75,"TT",8.53158042177222
0.3,73,65,"TT",11.0041502342244
0.3,85,65,"TT",11.5180534264771
0.3,79,55,"TT",11.9076249951489
0.3,79,75,"TT",10.5175739177603
0.3,73,65,"TT",8.43994912752166
0.3,85,65,"TT",11.4656668592863
0.3,79,55,"TT",12.5877524917486
0.3,79,75,"TT",9.27818985972387
0.3,73,65,"TT",11.0928558232759
0.3,85,65,"TT",11.2253919575764
0.3,79,55,"TT",12.7404020437676
0.3,79,75,"TT",10.2528872425385
0.3,73,65,"TT",10.606022557874
0.3,85,65,"TT",9.49903247773358
0.3,79,55,"TT",10.9609296078215
0.3,79,75,"TT",9.82922665118313
0.3,73,65,"TT",11.5002566710314
0.3,85,65,"TT",10.2771370554136
0.3,79,55,"TT",11.4029609903052
0.3,79,75,"TT",10.5453807404747
0.3,73,65,"TT",9.20511165090295
0.3,85,65,"TT",10.4732492766137
0.3,79,55,"TT",12.3983275601486
0.3,79,75,"TT",11.0801923647442
0.3,73,65,"TT",13.0377902390868
0.3,85,65,"TT",13.1630533175771
0.3,79,55,"TT",11.1843785253384
0.3,79,75,"TT",10.1791866687554
0.3,73,65,"TT",10.8512016328471
0.3,85,65,"TT",9.5822927651974
0.3,79,55,"TT",14.0616960226788
0.3,79,75,"TT",11.8563128939183
0.3,73,65,"TT",10.8319623688728
0.3,85,65,"TT",11.5130627035726
0.3,79,55,"TT",11.3689470651245
0.3,79,75,"TT",10.1175208479255
0.3,73,65,"TT",11.2777127539547
0.3,85,65,"TT",10.5878960863524
0.3,79,55,"TT",13.0109580125332
0.3,79,75,"TT",11.8988391230021
0.3,73,65,"TT",9.66623104619407
0.3,85,65,"TT",11.77856624366
0.3,79,55,"TT",10.297783191132
0.3,79,75,"TT",8.51553882637881
0.3,73,65,"TT",11.4649293588851
0.3,85,65,"TT",11.357760766469
0.3,79,55,"TT",12.3306448650901
0.3,79,75,"TT",10.6851544244802
0.3,73,65,"TT",9.33279508814959
0.3,85,65,"TT",11.2283414224735
0.3,79,55,"TT",10.4867444485824
0.3,79,75,"TT",9.99131149199135
0.3,73,65,"TT",11.0250676427678
0.3,85,65,"TT",12.6846834937614
0.3,79,55,"TT",13.0857153693793
0.3,79,75,"TT",10.5270495726348
0.3,73,65,"TT",10.2065740546214
0.3,85,65,"TT",10.1994114463686
0.3,79,55,"TT",12.341658201979
0.3,79,75,"TT",11.1991769802049
0.3,73,65,"TT",11.8024057199928
0.3,85,65,"TT",11.076029123416
0.3,79,55,"TT",11.2883676712639
0.3,79,75,"TT",9.61500784656103
0.3,73,65,"TT",10.3126104957441
0.3,85,65,"TT",12.2064928974767
0.3,79,55,"TT",10.6748893716608
0.3,79,75,"TT",8.95646162977817
0.3,73,65,"TT",9.07855372637162
0.3,85,65,"TT",10.8330620614994
0.3,79,55,"TT",11.8939538081891
0.3,79,75,"TT",9.76472654770925
0.3,73,65,"TT",10.5866597170274
0.3,85,65,"TT",10.6614779214168
0.3,79,55,"TT",10.8932593256726
0.3,79,75,"TT",9.35766905297033
0.3,73,65,"TT",10.8132415593755
0.3,85,65,"TT",10.9153162106624
0.3,79,55,"TT",11.4340959300661
0.3,79,75,"TT",11.4114309204304
0.3,73,65,"TT",10.4541136545074
0.3,85,65,"TT",9.557292740762
0.3,79,55,"TT",10.4385019127222
0.3,79,75,"TT",10.0070508999348
0.3,73,65,"TT",11.0841405014735
0.3,85,65,"TT",9.34413333717799
0.3,79,55,"TT",13.6336168671035
0.3,79,75,"TT",9.80413390933875
0.3,73,65,"TT",10.3670562590903
0.3,85,65,"TT",10.3266703784305
0.3,79,55,"TT",11.7404411055643
0.3,79,75,"TT",12.6324570257972
0.3,73,65,"TT",11.3811659630692
0.3,85,65,"TT",9.4732435557083
0.3,79,55,"TT",12.5744961756199
0.3,79,75,"TT",11.7679485364461
0.3,73,65,"TT",11.8881201308839
0.3,85,65,"TT",12.6462068925972
0.3,79,55,"TT",12.874417139472
0.3,79,75,"TT",10.0849957854596
0.3,73,65,"TT",10.4318234836361
0.3,85,65,"TT",9.5832959013368
0.3,79,55,"TT",12.2535620302299
0.3,79,75,"TT",11.5181163671821
0.3,73,65,"TT",11.1560092254218
0.3,85,65,"TT",12.5463853695216
0.3,79,55,"TT",11.416908907546
0.3,79,75,"TT",8.91849356329904
0.3,73,65,"TT",10.7603147972431
0.3,85,65,"TT",11.0565641836922
0.3,79,55,"TT",11.8003238528797
0.3,79,75,"TT",9.61852295516071
0.3,73,65,"TT",9.96568982873942
0.3,85,65,"TT",10.650525286939
0.3,79,55,"TT",11.4865032057286
0.3,79,75,"TT",9.94777783723749
0.3,73,65,"TT",8.37255730051521
0.3,85,65,"TT",10.5922309111583
0.3,79,55,"TT",11.4164177453039
0.3,79,75,"TT",9.08833285057868
0.3,73,65,"TT",11.9162539592838
0.3,85,65,"TT",12.0910850372825
0.3,79,55,"TT",10.9801135230973
0.3,79,75,"TT",9.91304016992306
0.3,73,65,"TT",10.0130245088557
0.3,85,65,"TT",11.0984198821085
0.3,79,55,"TT",12.915472035512
0.3,79,75,"TT",11.0134185115524
0.3,73,65,"TT",9.50267894054804
0.3,85,65,"TT",10.349767337224
0.3,79,55,"TT",11.1335127094249
0.3,79,75,"TT",9.15517352705741
0.3,73,65,"TT",10.2952624976239
0.3,85,65,"TT",10.7040813038113
0.3,79,55,"TT",13.4773468210071
0.3,79,75,"TT",8.16516610493687
0.3,73,65,"TT",11.5151002486004
0.3,85,65,"TT",12.8471407363125
0.3,79,55,"TT",12.5768091874429
0.3,79,75,"TT",11.2608381905932
0.3,73,65,"TT",9.87369438419787
0.3,85,65,"TT",12.1712636947394
0.3,79,55,"TT",11.3140089471566
0.3,79,75,"TT",9.97379190277244
0.3,73,65,"TT",11.1158254738971
0.3,85,65,"TT",10.5465123578936
0.3,79,55,"TT",12.1931987710975
0.3,79,75,"TT",10.3188186141961
0.3,73,65,"TT",10.5018173290143
0.3,85,65,"TT",10.5223970861487
0.3,79,55,"TT",10.4525451788574
0.3,79,75,"TT",10.0064181585349
0.3,73,65,"TT",11.6965010947528
0.3,85,65,"TT",10.3173549711239
0.3,79,55,"TT",11.2171002979362
0.3,79,75,"TT",10.9059081910002
0.3,73,65,"TT",11.5350427374628
0.3,85,65,"TT",11.7508053916048
0.3,79,55,"TT",12.3190782824797
0.3,79,75,"TT",8.9384873044175
0.3,73,65,"TT",12.6666140202236
0.3,85,65,"TT",11.8014400492078
0.3,79,55,"TT",9.80740042548193
0.3,79,75,"TT",10.6173007980519
0.3,73,65,"TT",10.1495120978069
0.3,85,65,"TT",11.3442712456121
0.3,79,55,"TT",10.3030227464549
0.3,79,75,"TT",9.62864432302869
0.3,73,65,"TT",12.0717994488907
0.3,85,65,"TT",11.0742255866073
0.3,79,55,"TT",12.3445425351644
0.3,79,75,"TT",10.1362933538741
0.3,73,65,"TT",11.0530406964782
0.3,85,65,"TT",10.4495227501472
0.3,79,55,"TT",12.5830195712371
0.3,79,75,"TT",10.9817276387705
0.3,73,65,"TT",9.22062187216666
0.3,85,65,"TT",11.8261529353984
0.3,79,55,"TT",8.8718431678015
0.3,79,75,"TT",9.50221629659305
0.3,73,65,"TT",10.068641489393
0.3,85,65,"TT",10.9632911331081
0.3,79,55,"TT",12.8779074261986
0.3,79,75,"TT",10.4532657322793
0.3,73,65,"TT",11.202779578314
0.3,85,65,"TT",12.0093725251589
0.3,79,55,"TT",11.9251045980616
0.3,79,75,"TT",9.94000599872466
0.3,73,65,"TT",9.67171649037274
0.3,85,65,"TT",11.8795040398215
0.3,79,55,"TT",12.5351742194319
0.3,79,75,"TT",10.9271896693675
0.3,73,65,"TT",10.5295449669673
0.3,85,65,"TT",11.4116958834066
0.3,79,55,"TT",12.352496293909
0.3,79,75,"TT",10.2789632314392
0.3,73,65,"TT",11.1973874328508
0.3,85,65,"TT",9.28417417630085
0.3,79,55,"TT",11.5313436028611
0.3,79,75,"TT",8.60052498082483
0.3,73,65,"TT",11.3328854113186
0.3,85,65,"TT",10.6042365589398
0.3,79,55,"TT",12.2755493220418
0.3,79,75,"TT",10.5055303376609
0.3,73,65,"TT",11.4218546450197
0.3,85,65,"TT",9.82585162385251
0.3,79,55,"TT",10.3675894338842
0.3,79,75,"TT",10.3663552274882
0.3,73,65,"TT",11.3822558288869
0.3,85,65,"TT",11.1264148400494
0.3,79,55,"TT",11.4462820714514
0.3,79,75,"TT",9.56365595089547
0.3,73,65,"TT",9.51438874313766
0.3,85,65,"TT",9.96491637523875
0.3,79,55,"TT",12.5426361738653
0.3,79,75,"TT",9.57899240785225
0.3,73,65,"TT",10.4943279322376
0.3,85,65,"TT",10.7148742325607
0.3,79,55,"TT",12.0919927874091
0.3,79,75,"TT",11.7071363544632
0.3,73,65,"TT",9.69270969101681
0.3,85,65,"TT",11.0578067732328
0.3,79,55,"TT",11.4249365607547
0.3,79,75,"TT",11.1570338323374
0.3,73,65,"TT",11.3125197012534
0.3,85,65,"TT",11.3063984182089
0.3,79,55,"TT",12.7322784461046
0.3,79,75,"TT",11.2990094698766
0.3,73,65,"TT",11.228737075582
0.3,85,65,"TT",12.0594118258764
0.3,79,55,"TT",11.5272464317044
0.3,79,75,"TT",9.58822417509738
0.3,73,65,"TT",10.6887683061184
0.3,85,65,"TT",11.9263831005244
